conid,start,end,open,high,low,close,volume,source
265598,2023-08-19T15:24:19.068302+00:00,2023-08-20T15:24:19.068302+00:00,189.0710302,190.3741691,188.9018901,190.2040155,1098,synthetic
265598,2023-08-20T15:24:19.068302+00:00,2023-08-21T15:24:19.068302+00:00,190.2040155,190.5238982,190.0755723,190.3953257,1105,synthetic
265598,2023-08-21T15:24:19.068302+00:00,2023-08-22T15:24:19.068302+00:00,190.3953257,190.4950653,188.964131,189.0631727,1112,synthetic
265598,2023-08-22T15:24:19.068302+00:00,2023-08-23T15:24:19.068302+00:00,189.0631727,189.2452186,187.8393469,188.0203887,1119,synthetic
265598,2023-08-23T15:24:19.068302+00:00,2023-08-24T15:24:19.068302+00:00,188.0203887,188.2389834,188.0194936,188.2380872,1126,synthetic
265598,2023-08-24T15:24:19.068302+00:00,2023-08-25T15:24:19.068302+00:00,188.2380872,188.9019259,188.0573277,188.7207029,1133,synthetic
265598,2023-08-25T15:24:19.068302+00:00,2023-08-26T15:24:19.068302+00:00,188.7207029,189.3342877,188.6203145,189.2336265,1140,synthetic
265598,2023-08-26T15:24:19.068302+00:00,2023-08-27T15:24:19.068302+00:00,189.2336265,190.2754378,189.1071732,190.1483733,1147,synthetic
265598,2023-08-27T15:24:19.068302+00:00,2023-08-28T15:24:19.068302+00:00,190.1483733,190.4970181,189.9774681,190.3259532,1154,synthetic
265598,2023-08-28T15:24:19.068302+00:00,2023-08-29T15:24:19.068302+00:00,190.3259532,190.3592232,188.9733954,189.0064348,1161,synthetic
265598,2023-08-29T15:24:19.068302+00:00,2023-08-30T15:24:19.068302+00:00,189.0064348,189.1944519,187.6830125,187.8698991,1168,synthetic
265598,2023-08-30T15:24:19.068302+00:00,2023-08-31T15:24:19.068302+00:00,187.8698991,188.2640057,187.8001405,188.1941267,1175,synthetic
265598,2023-08-31T15:24:19.068302+00:00,2023-09-01T15:24:19.068302+00:00,188.1941267,189.0882338,188.0452806,188.9387987,1182,synthetic
265598,2023-09-01T15:24:19.068302+00:00,2023-09-02T15:24:19.068302+00:00,188.9387987,189.5694236,188.7866045,189.4168443,1189,synthetic
265598,2023-09-02T15:24:19.068302+00:00,2023-09-03T15:24:19.068302+00:00,189.4168443,190.1438896,189.3507959,190.0776108,1196,synthetic
265598,2023-09-03T15:24:19.068302+00:00,2023-09-04T15:24:19.068302+00:00,190.0776108,190.3996458,189.8881127,190.2100158,1203,synthetic
265598,2023-09-04T15:24:19.068302+00:00,2023-09-05T15:24:19.068302+00:00,190.2100158,190.2477962,188.9188449,188.9563764,1210,synthetic
265598,2023-09-05T15:24:19.068302+00:00,2023-09-06T15:24:19.068302+00:00,188.9563764,189.1241521,187.5975318,187.7642491,1217,synthetic
265598,2023-09-06T15:24:19.068302+00:00,2023-09-07T15:24:19.068302+00:00,187.7642491,188.2824716,187.635428,188.1533835,1224,synthetic
265598,2023-09-07T15:24:19.068302+00:00,2023-09-08T15:24:19.068302+00:00,188.1533835,189.2386376,188.057189,189.1419377,1231,synthetic
265598,2023-09-08T15:24:19.068302+00:00,2023-09-09T15:24:19.068302+00:00,189.1419377,189.7972455,188.9590839,189.6139355,1238,synthetic
265598,2023-09-09T15:24:19.068302+00:00,2023-09-10T15:24:19.068302+00:00,189.6139355,190.0036843,189.6102409,189.9999822,1245,synthetic
265598,2023-09-10T15:24:19.068302+00:00,2023-09-11T15:24:19.068302+00:00,189.9999822,190.2322278,189.8183314,190.0505286,1252,synthetic
265598,2023-09-11T15:24:19.068302+00:00,2023-09-12T15:24:19.068302+00:00,190.0505286,190.1539831,188.8037622,188.9065939,1259,synthetic
265598,2023-09-12T15:24:19.068302+00:00,2023-09-13T15:24:19.068302+00:00,188.9065939,189.0307456,187.5837007,187.7070641,1266,synthetic
265598,2023-09-13T15:24:19.068302+00:00,2023-09-14T15:24:19.068302+00:00,187.7070641,188.2935634,187.5371598,188.1232824,1273,synthetic
265598,2023-09-14T15:24:19.068302+00:00,2023-09-15T15:24:19.068302+00:00,188.1232824,189.3526657,188.0931284,189.3223195,1280,synthetic
265598,2023-09-15T15:24:19.068302+00:00,2023-09-16T15:24:19.068302+00:00,189.3223195,190.0046575,189.1342933,189.8161409,1287,synthetic
265598,2023-09-16T15:24:19.068302+00:00,2023-09-17T15:24:19.068302+00:00,189.8161409,189.9960061,189.7430721,189.9228962,1294,synthetic
265598,2023-09-17T15:24:19.068302+00:00,2023-09-18T15:24:19.068302+00:00,189.9228962,190.0713821,189.7049726,189.8534041,1301,synthetic
265598,2023-09-18T15:24:19.068302+00:00,2023-09-19T15:24:19.068302+00:00,189.8534041,190.007975,188.6971326,188.8508872,1308,synthetic
265598,2023-09-19T15:24:19.068302+00:00,2023-09-20T15:24:19.068302+00:00,188.8508872,188.9141249,187.6360566,187.6989086,1315,synthetic
265598,2023-09-20T15:24:19.068302+00:00,2023-09-21T15:24:19.068302+00:00,187.6989086,188.2993699,187.5115866,188.111636,1322,synthetic
265598,2023-09-21T15:24:19.068302+00:00,2023-09-22T15:24:19.068302+00:00,188.111636,189.5148953,188.0715617,189.4745307,1329,synthetic
265598,2023-09-22T15:24:19.068302+00:00,2023-09-23T15:24:19.068302+00:00,189.4745307,190.1807247,189.3075965,190.0133158,1336,synthetic
265598,2023-09-23T15:24:19.068302+00:00,2023-09-24T15:24:19.068302+00:00,190.0133158,190.1457013,189.7199689,189.8522422,1343,synthetic
265598,2023-09-24T15:24:19.068302+00:00,2023-09-25T15:24:19.068302+00:00,189.8522422,189.9468922,189.5325348,189.6270725,1350,synthetic
265598,2023-09-25T15:24:19.068302+00:00,2023-09-26T15:24:19.068302+00:00,189.6270725,189.8110894,188.6008103,188.784009,1357,synthetic
265598,2023-09-26T15:24:19.068302+00:00,2023-09-27T15:24:19.068302+00:00,188.784009,188.7904663,187.7308964,187.7373179,1364,synthetic
265598,2023-09-27T15:24:19.068302+00:00,2023-09-28T15:24:19.068302+00:00,187.7373179,188.3048784,187.5586602,188.125851,1371,synthetic
265598,2023-09-28T15:24:19.068302+00:00,2023-09-29T15:24:19.068302+00:00,188.125851,189.701374,188.0211316,189.5958363,1378,synthetic
265598,2023-09-29T15:24:19.068302+00:00,2023-09-30T15:24:19.068302+00:00,189.5958363,190.3175698,189.4733493,190.1946959,1385,synthetic
265598,2023-09-30T15:24:19.068302+00:00,2023-10-01T15:24:19.068302+00:00,190.1946959,190.3680237,189.6189199,189.7918806,1392,synthetic
265598,2023-10-01T15:24:19.068302+00:00,2023-10-02T15:24:19.068302+00:00,189.7918806,189.8195403,189.3542927,189.3818926,1399,synthetic
